date,kcals,steps,km
2018-12-27 00:00:00+00:00,,1284.0,0.722
2018-12-28 00:00:00+00:00,,911.26,0.64
2018-12-29 00:00:00+00:00,,3174.0,1.9
2018-12-30 00:00:00+00:00,,2971.0,2.47
2018-12-31 00:00:00+00:00,,4632.0,3.18
2019-01-01 00:00:00+00:00,,3054.0,2.11
2019-01-02 00:00:00+00:00,,12322.0,10.71
2019-01-03 00:00:00+00:00,,10967.0,10.38
2019-01-04 00:00:00+00:00,,7233.0,6.7
2019-01-05 00:00:00+00:00,,32493.0,22.73
2019-01-06 00:00:00+00:00,,2555.0,2.68
2019-01-07 00:00:00+00:00,,9546.0,8.15
2019-01-08 00:00:00+00:00,,7779.0,6.93
2019-01-09 00:00:00+00:00,,7574.0,5.76
2019-01-10 00:00:00+00:00,,7263.0,5.83
2019-01-11 00:00:00+00:00,,5023.0,4.14
2019-01-12 00:00:00+00:00,,11347.0,8.85
2019-01-13 00:00:00+00:00,,6183.0,5.79
2019-01-14 00:00:00+00:00,,8976.0,8.38
2019-01-15 00:00:00+00:00,,5440.0,4.53
2019-01-16 00:00:00+00:00,,7113.0,5.56
2019-01-17 00:00:00+00:00,,11348.0,9.9
2019-01-18 00:00:00+00:00,,8407.0,6.3
2019-01-19 00:00:00+00:00,,8534.0,6.64
2019-01-20 00:00:00+00:00,,14946.0,10.18
2019-01-21 00:00:00+00:00,,5986.0,4.12
2019-01-22 00:00:00+00:00,,6697.0,4.65
2019-01-23 00:00:00+00:00,,8139.0,7.26
2019-01-24 00:00:00+00:00,,11655.0,9.26
2019-01-25 00:00:00+00:00,,7331.0,6.07
2019-01-26 00:00:00+00:00,,5001.0,4.69
2019-01-27 00:00:00+00:00,,3353.0,2.15
2019-01-28 00:00:00+00:00,,7235.0,6.12
2019-01-29 00:00:00+00:00,,7588.0,6.74
2019-01-30 00:00:00+00:00,,8896.0,5.97
2019-01-31 00:00:00+00:00,,6501.0,4.36
2019-02-01 00:00:00+00:00,,6095.0,3.98
2019-02-02 00:00:00+00:00,,3379.0,2.41
2019-02-03 00:00:00+00:00,,7171.0,4.71
2019-02-04 00:00:00+00:00,,7076.0,4.72
2019-02-05 00:00:00+00:00,,3821.0,3.08
2019-02-06 00:00:00+00:00,,4234.0,3.92
2019-02-07 00:00:00+00:00,,2977.0,2.23
2019-02-08 00:00:00+00:00,,9034.0,6.92
2019-02-09 00:00:00+00:00,,6822.0,6.42
2019-02-10 00:00:00+00:00,,3204.0,2.8
2019-02-11 00:00:00+00:00,,7717.0,6.31
2019-02-12 00:00:00+00:00,,6585.0,4.7
2019-02-13 00:00:00+00:00,,6549.0,5.59
2019-02-14 00:00:00+00:00,,3465.0,2.87
2019-02-15 00:00:00+00:00,,7849.0,6.2
2019-02-16 00:00:00+00:00,,19083.0,13.35
2019-02-17 00:00:00+00:00,,33182.0,26.45
2019-02-18 00:00:00+00:00,,5355.0,3.83
2019-02-19 00:00:00+00:00,,4581.0,4.11
2019-02-20 00:00:00+00:00,,8524.0,5.97
2019-02-21 00:00:00+00:00,,4326.0,2.81
2019-02-22 00:00:00+00:00,,9204.0,7.62
2019-02-23 00:00:00+00:00,,12411.0,11.2
2019-02-24 00:00:00+00:00,,3973.0,3.11
2019-02-25 00:00:00+00:00,,13981.0,12.22
2019-02-26 00:00:00+00:00,,8618.0,7.99
2019-02-27 00:00:00+00:00,,8564.0,7.81
2019-02-28 00:00:00+00:00,,12018.0,10.06
2019-03-01 00:00:00+00:00,,6698.0,5.23
2019-03-02 00:00:00+00:00,,6029.0,5.44
2019-03-03 00:00:00+00:00,,4377.0,2.69
2019-03-04 00:00:00+00:00,,11298.0,8.97
2019-03-05 00:00:00+00:00,,2671.0,2.27
2019-03-06 00:00:00+00:00,,6916.0,5.34
2019-03-07 00:00:00+00:00,,5270.0,3.12
2019-03-08 00:00:00+00:00,,14889.0,11.97
2019-03-09 00:00:00+00:00,,4394.0,3.03
2019-03-10 00:00:00+00:00,,2784.0,1.78
2019-03-11 00:00:00+00:00,,804.0,0.624
2019-03-12 00:00:00+00:00,,6104.0,4.87
2019-03-13 00:00:00+00:00,,3802.0,2.69
2019-03-14 00:00:00+00:00,,3164.0,2.39
2019-03-15 00:00:00+00:00,,10507.0,8.36
2019-03-16 00:00:00+00:00,,7839.0,4.58
2019-03-17 00:00:00+00:00,,8263.0,4.65
2019-03-18 00:00:00+00:00,,8011.0,7.06
2019-03-19 00:00:00+00:00,,14373.0,9.83
2019-03-20 00:00:00+00:00,,14994.0,10.31
2019-03-21 00:00:00+00:00,,6387.0,5.27
2019-03-22 00:00:00+00:00,,6458.0,5.25
2019-03-23 00:00:00+00:00,,15365.0,12.7
2019-03-24 00:00:00+00:00,,8322.0,7.03
2019-03-25 00:00:00+00:00,,6944.0,5.14
2019-03-26 00:00:00+00:00,,5036.0,3.48
2019-03-27 00:00:00+00:00,,7731.0,5.92
2019-03-28 00:00:00+00:00,,10380.0,7.44
2019-03-29 00:00:00+00:00,,11358.0,9.3
2019-03-30 00:00:00+00:00,,15845.0,12.02
2019-03-31 00:00:00+00:00,,13375.0,10.9
2019-04-01 00:00:00+00:00,,8291.0,6.52
2019-04-02 00:00:00+00:00,,7112.0,5.63
2019-04-03 00:00:00+00:00,,8435.0,6.11
2019-04-04 00:00:00+00:00,,13416.0,11.6
2019-04-05 00:00:00+00:00,,10623.0,9.06
2019-04-06 00:00:00+00:00,,17377.0,14.35
2019-04-07 00:00:00+00:00,,10377.0,7.87
2019-04-08 00:00:00+00:00,,10871.0,8.45
2019-04-09 00:00:00+00:00,,5918.0,4.75
2019-04-10 00:00:00+00:00,,5978.0,5.14
2019-04-11 00:00:00+00:00,,9480.0,8.13
2019-04-12 00:00:00+00:00,,6220.0,5.02
2019-04-13 00:00:00+00:00,,7946.0,6.72
2019-04-14 00:00:00+00:00,,7878.0,6.51
2019-04-15 00:00:00+00:00,,10403.0,7.96
2019-04-16 00:00:00+00:00,,8052.0,6.64
2019-04-17 00:00:00+00:00,,10479.0,8.59
2019-04-18 00:00:00+00:00,,12733.0,10.74
2019-04-19 00:00:00+00:00,,20922.0,17.99
2019-04-20 00:00:00+00:00,,6026.0,3.48
2019-04-21 00:00:00+00:00,,14327.0,11.71
2019-04-22 00:00:00+00:00,,1510.0,0.794
2019-04-23 00:00:00+00:00,,6247.0,4.43
2019-04-24 00:00:00+00:00,,9766.0,7.55
2019-04-25 00:00:00+00:00,,9926.0,7.89
2019-04-26 00:00:00+00:00,,7369.0,4.8
2019-04-27 00:00:00+00:00,,31055.0,25.65
2019-04-28 00:00:00+00:00,,13529.0,10.86
2019-04-29 00:00:00+00:00,,6935.0,6.03
2019-04-30 00:00:00+00:00,,14030.0,10.85
2019-05-01 00:00:00+00:00,,23231.0,16.4
2019-05-02 00:00:00+00:00,,4759.0,3.74
2019-05-03 00:00:00+00:00,,6631.0,5.71
2019-05-04 00:00:00+00:00,,18688.0,13.28
2019-05-05 00:00:00+00:00,,8615.0,6.8
2019-05-06 00:00:00+00:00,,8440.0,7.79
2019-05-07 00:00:00+00:00,,10816.0,8.55
2019-05-08 00:00:00+00:00,,8710.0,5.66
2019-05-09 00:00:00+00:00,,12500.0,9.36
2019-05-10 00:00:00+00:00,,13146.0,9.24
2019-05-11 00:00:00+00:00,,21984.0,13.41
2019-05-12 00:00:00+00:00,,25152.0,16.48
2019-05-13 00:00:00+00:00,,16821.0,12.18
2019-05-14 00:00:00+00:00,,10983.0,7.4
2019-05-15 00:00:00+00:00,,11870.0,9.34
2019-05-16 00:00:00+00:00,,8230.0,5.61
2019-05-17 00:00:00+00:00,,6863.0,5.4
2019-05-18 00:00:00+00:00,,19068.0,11.93
2019-05-19 00:00:00+00:00,,10037.0,7.19
2019-05-20 00:00:00+00:00,,5964.0,5.18
2019-05-21 00:00:00+00:00,,8432.0,7.02
2019-05-22 00:00:00+00:00,,7457.0,6.08
2019-05-23 00:00:00+00:00,,5454.0,4.2
2019-05-24 00:00:00+00:00,,6393.0,5.29
2019-05-25 00:00:00+00:00,,16637.0,12.07
2019-05-26 00:00:00+00:00,,6835.0,5.4
2019-05-27 00:00:00+00:00,,5145.0,4.19
2019-05-28 00:00:00+00:00,,8886.0,7.14
2019-05-29 00:00:00+00:00,,6340.0,4.99
2019-05-30 00:00:00+00:00,,3974.0,2.28
2019-05-31 00:00:00+00:00,,32450.0,29.94
2019-06-01 00:00:00+00:00,,20837.0,17.38
2019-06-02 00:00:00+00:00,,21762.0,16.98
2019-06-03 00:00:00+00:00,,23809.0,18.8
2019-06-04 00:00:00+00:00,,10016.0,7.48
2019-06-05 00:00:00+00:00,,1539.0,1.05
2019-06-06 00:00:00+00:00,,15837.0,10.82
2019-06-07 00:00:00+00:00,,2837.0,2.25
2019-06-08 00:00:00+00:00,,8741.0,9.05
2019-06-09 00:00:00+00:00,,5527.0,4.46
2019-06-10 00:00:00+00:00,,41355.0,33.9
2019-06-11 00:00:00+00:00,,13969.0,11.86
2019-06-12 00:00:00+00:00,,11195.0,9.92
2019-06-13 00:00:00+00:00,,6347.0,4.24
2019-06-14 00:00:00+00:00,,9590.0,7.82
2019-06-15 00:00:00+00:00,,17236.0,14.96
2019-06-16 00:00:00+00:00,,15179.0,13.26
2019-06-17 00:00:00+00:00,,17608.0,15.14
2019-06-18 00:00:00+00:00,,14742.0,14.52
2019-06-19 00:00:00+00:00,,8405.0,6.48
2019-06-20 00:00:00+00:00,,17626.0,14.39
2019-06-21 00:00:00+00:00,,15441.0,12.43
2019-06-22 00:00:00+00:00,,6901.0,5.18
2019-06-23 00:00:00+00:00,,20788.0,18.33
2019-06-24 00:00:00+00:00,,8755.0,6.2
2019-06-25 00:00:00+00:00,,12098.0,10.31
2019-06-26 00:00:00+00:00,,7923.0,6.72
2019-06-27 00:00:00+00:00,,7354.0,4.93
2019-06-28 00:00:00+00:00,,16384.0,10.52
2019-06-29 00:00:00+00:00,,11723.0,10.51
2019-06-30 00:00:00+00:00,,20852.0,16.94
2019-07-01 00:00:00+00:00,,11907.0,9.02
2019-07-02 00:00:00+00:00,,9252.0,6.48
2019-07-03 00:00:00+00:00,,7124.0,5.68
2019-07-04 00:00:00+00:00,,17195.0,12.24
2019-07-05 00:00:00+00:00,,8737.0,7.54
2019-07-06 00:00:00+00:00,,6801.0,5.38
2019-07-07 00:00:00+00:00,,2391.0,2.1
2019-07-08 00:00:00+00:00,,10359.0,8.18
2019-07-09 00:00:00+00:00,,9033.0,6.81
2019-07-10 00:00:00+00:00,,7659.0,5.29
2019-07-11 00:00:00+00:00,,9179.0,5.99
2019-07-12 00:00:00+00:00,,11920.0,8.06
2019-07-13 00:00:00+00:00,,8863.0,7.78
2019-07-14 00:00:00+00:00,,9050.0,7.24
2019-07-15 00:00:00+00:00,,11014.0,7.53
2019-07-16 00:00:00+00:00,,21610.0,15.23
2019-07-17 00:00:00+00:00,,20167.0,13.45
2019-07-18 00:00:00+00:00,,13392.0,8.82
2019-07-19 00:00:00+00:00,,6429.0,3.8
2019-07-20 00:00:00+00:00,,15130.0,10.61
2019-07-21 00:00:00+00:00,,5982.0,4.62
2019-07-22 00:00:00+00:00,,13890.0,9.36
2019-07-23 00:00:00+00:00,,19289.0,12.55
2019-07-24 00:00:00+00:00,,14769.0,10.2
2019-07-25 00:00:00+00:00,,13042.0,9.22
2019-07-26 00:00:00+00:00,,8906.0,6.52
2019-07-27 00:00:00+00:00,,11056.0,7.64
2019-07-28 00:00:00+00:00,,6571.0,4.77
2019-07-29 00:00:00+00:00,,8861.0,6.5
2019-07-30 00:00:00+00:00,,16470.0,11.47
2019-07-31 00:00:00+00:00,,14786.0,11.14
2019-08-01 00:00:00+00:00,,13821.0,9.34
2019-08-02 00:00:00+00:00,,8983.0,6.63
2019-08-03 00:00:00+00:00,,17094.0,13.27
2019-08-04 00:00:00+00:00,,11407.0,9.53
2019-08-05 00:00:00+00:00,,11950.0,8.21
2019-08-06 00:00:00+00:00,,16913.0,12.05
2019-08-07 00:00:00+00:00,,11184.0,7.97
2019-08-08 00:00:00+00:00,,9719.0,7.4
2019-08-09 00:00:00+00:00,,14737.0,11.94
2019-08-10 00:00:00+00:00,,16796.0,13.15
2019-08-11 00:00:00+00:00,,10170.0,5.79
2019-08-12 00:00:00+00:00,,9084.0,5.5
2019-08-13 00:00:00+00:00,,9807.0,5.88
2019-08-14 00:00:00+00:00,,18324.0,11.32
2019-08-15 00:00:00+00:00,,8802.0,5.56
2019-08-16 00:00:00+00:00,,9773.0,6.36
2019-08-17 00:00:00+00:00,,9189.0,5.69
2019-08-18 00:00:00+00:00,,15949.0,11.81
2019-08-19 00:00:00+00:00,,4025.0,3.01
2019-08-20 00:00:00+00:00,,10537.0,6.89
2019-08-21 00:00:00+00:00,,8533.0,5.28
2019-08-22 00:00:00+00:00,,11200.0,7.39
2019-08-23 00:00:00+00:00,,17443.0,11.9
2019-08-24 00:00:00+00:00,,13926.0,10.94
2019-08-25 00:00:00+00:00,,15174.0,8.38
2019-08-26 00:00:00+00:00,,12003.0,8.97
2019-08-27 00:00:00+00:00,,13866.0,10.64
2019-08-28 00:00:00+00:00,,12610.0,8.89
2019-08-29 00:00:00+00:00,,14042.0,8.97
2019-08-30 00:00:00+00:00,,14655.0,9.81
2019-08-31 00:00:00+00:00,,19556.0,14.25
2019-09-01 00:00:00+00:00,,19204.0,13.52
2019-09-02 00:00:00+00:00,,12322.0,8.46
2019-09-03 00:00:00+00:00,,11225.0,7.69
2019-09-04 00:00:00+00:00,,12926.0,8.82
2019-09-05 00:00:00+00:00,,9019.0,6.41
2019-09-06 00:00:00+00:00,,12804.0,8.65
2019-09-07 00:00:00+00:00,,10337.0,7.53
2019-09-08 00:00:00+00:00,,15906.0,11.36
2019-09-09 00:00:00+00:00,,11702.0,9.62
2019-09-10 00:00:00+00:00,,6961.0,5.55
2019-09-11 00:00:00+00:00,,14428.0,9.62
2019-09-12 00:00:00+00:00,,7734.0,5.76
2019-09-13 00:00:00+00:00,,22580.0,16.45
2019-09-14 00:00:00+00:00,,18078.0,13.8
2019-09-15 00:00:00+00:00,,24570.0,16.36
2019-09-16 00:00:00+00:00,,10931.0,7.63
2019-09-17 00:00:00+00:00,,14282.0,10.48
2019-09-18 00:00:00+00:00,,8441.0,7.28
2019-09-19 00:00:00+00:00,,4851.0,3.62
2019-09-20 00:00:00+00:00,,15836.0,11.18
2019-09-21 00:00:00+00:00,,6905.0,3.88
2019-09-22 00:00:00+00:00,,4180.0,2.6
2019-09-23 00:00:00+00:00,,15848.0,14.67
2019-09-24 00:00:00+00:00,,13549.0,11.47
2019-09-25 00:00:00+00:00,,9247.0,7.48
2019-09-26 00:00:00+00:00,,11370.0,9.44
2019-09-27 00:00:00+00:00,,9027.0,6.49
2019-09-28 00:00:00+00:00,,15473.0,10.24
2019-09-29 00:00:00+00:00,,12025.0,8.93
2019-09-30 00:00:00+00:00,,10472.0,7.67
2019-10-01 00:00:00+00:00,,11084.0,7.8
2019-10-02 00:00:00+00:00,,8611.0,6.96
2019-10-03 00:00:00+00:00,,7924.0,6.29
2019-10-04 00:00:00+00:00,,8545.0,6.85
2019-10-05 00:00:00+00:00,,9820.0,6.94
2019-10-06 00:00:00+00:00,,10549.0,7.29
2019-10-07 00:00:00+00:00,,7990.0,5.95
2019-10-08 00:00:00+00:00,,7008.0,5.29
2019-10-09 00:00:00+00:00,,14222.0,12.03
2019-10-10 00:00:00+00:00,,6922.0,4.93
2019-10-11 00:00:00+00:00,,6486.0,5.95
2019-10-12 00:00:00+00:00,,12929.0,10.29
2019-10-13 00:00:00+00:00,,9858.0,7.14
2019-10-14 00:00:00+00:00,,16281.0,12.99
2019-10-15 00:00:00+00:00,,7119.0,5.4
2019-10-16 00:00:00+00:00,,3716.0,2.77
2019-10-17 00:00:00+00:00,,4420.0,3.15
2019-10-18 00:00:00+00:00,,7597.0,5.96
2019-10-19 00:00:00+00:00,,5752.0,4.32
2019-10-20 00:00:00+00:00,,13625.0,10.08
2019-10-21 00:00:00+00:00,,4522.0,3.13
2019-10-22 00:00:00+00:00,,7512.0,5.93
2019-10-23 00:00:00+00:00,,5589.0,4.29
2019-10-24 00:00:00+00:00,,8314.0,5.99
2019-10-25 00:00:00+00:00,,15064.0,13.72
2019-10-26 00:00:00+00:00,,20150.0,16.69
2019-10-27 00:00:00+00:00,,6611.0,4.85
2019-10-28 00:00:00+00:00,,4051.0,2.91
2019-10-29 00:00:00+00:00,,3970.0,2.81
2019-10-30 00:00:00+00:00,,5637.0,4.0
2019-10-31 00:00:00+00:00,,9033.0,7.4
2019-11-01 00:00:00+00:00,,11994.0,8.77
2019-11-02 00:00:00+00:00,,9870.0,6.95
2019-11-03 00:00:00+00:00,,12219.0,9.85
2019-11-04 00:00:00+00:00,,7158.0,5.66
2019-11-05 00:00:00+00:00,,5433.0,4.02
2019-11-06 00:00:00+00:00,,5448.0,3.96
2019-11-07 00:00:00+00:00,,5114.0,3.74
2019-11-08 00:00:00+00:00,,5814.0,4.85
2019-11-09 00:00:00+00:00,,7048.0,5.16
2019-11-10 00:00:00+00:00,,11491.0,7.75
2019-11-11 00:00:00+00:00,,4335.0,3.17
2019-11-12 00:00:00+00:00,,2751.0,2.02
2019-11-13 00:00:00+00:00,,5341.0,4.16
2019-11-14 00:00:00+00:00,,8357.0,6.36
2019-11-15 00:00:00+00:00,,8359.0,7.21
2019-11-16 00:00:00+00:00,,10719.0,8.76
2019-11-17 00:00:00+00:00,,260.0,0.155
2019-11-18 00:00:00+00:00,,9157.0,8.23
2019-11-19 00:00:00+00:00,,4650.0,3.38
2019-11-20 00:00:00+00:00,,8749.0,6.42
2019-11-21 00:00:00+00:00,,6539.0,4.26
2019-11-22 00:00:00+00:00,,4957.0,4.08
2019-11-23 00:00:00+00:00,,13539.0,9.9
2019-11-24 00:00:00+00:00,,12403.0,10.02
2019-11-25 00:00:00+00:00,,5599.0,4.83
2019-11-26 00:00:00+00:00,,8752.0,7.3
2019-11-27 00:00:00+00:00,,4673.0,3.9
2019-11-28 00:00:00+00:00,,7521.0,6.53
2019-11-29 00:00:00+00:00,,9339.0,8.1
2019-11-30 00:00:00+00:00,,8375.0,7.32
2019-12-01 00:00:00+00:00,,4659.0,3.9
2019-12-02 00:00:00+00:00,,4101.0,3.08
2019-12-03 00:00:00+00:00,,2486.0,2.11
2019-12-04 00:00:00+00:00,,6660.0,5.16
2019-12-05 00:00:00+00:00,,6061.0,5.46
2019-12-06 00:00:00+00:00,,2618.0,2.19
2019-12-07 00:00:00+00:00,,16373.0,12.33
2019-12-08 00:00:00+00:00,,5904.0,4.8
2019-12-09 00:00:00+00:00,,3689.0,2.78
2019-12-10 00:00:00+00:00,,3452.0,2.32
2019-12-11 00:00:00+00:00,,5280.0,3.77
2019-12-12 00:00:00+00:00,,3306.0,2.35
2019-12-13 00:00:00+00:00,,4204.0,2.61
2019-12-14 00:00:00+00:00,,17805.0,11.27
2019-12-15 00:00:00+00:00,,15624.0,10.11
2019-12-16 00:00:00+00:00,,9705.0,5.6
2019-12-17 00:00:00+00:00,,4479.0,2.4
2019-12-18 00:00:00+00:00,,1344.0,0.697
2019-12-19 00:00:00+00:00,,5295.0,3.18
2019-12-20 00:00:00+00:00,,704.0,0.333
2019-12-21 00:00:00+00:00,,3261.0,2.0
2019-12-22 00:00:00+00:00,,18427.0,11.17
2019-12-23 00:00:00+00:00,,2561.0,1.65
2019-12-24 00:00:00+00:00,,12956.0,7.81
2019-12-25 00:00:00+00:00,,11889.0,7.32
2019-12-26 00:00:00+00:00,,3898.0,2.69
2019-12-27 00:00:00+00:00,,8703.0,5.7
2019-12-28 00:00:00+00:00,,5370.0,3.36
2019-12-29 00:00:00+00:00,,4113.0,2.82
2019-12-30 00:00:00+00:00,,7878.0,6.51
2019-12-31 00:00:00+00:00,,13252.0,10.83
2020-01-01 00:00:00+00:00,,16949.0,11.99
2020-01-02 00:00:00+00:00,,8239.0,6.47
2020-01-03 00:00:00+00:00,,91.0,0.068
2020-01-04 00:00:00+00:00,,12074.0,8.24
2020-01-05 00:00:00+00:00,,4738.0,3.32
2020-01-06 00:00:00+00:00,,5195.0,3.62
2020-01-07 00:00:00+00:00,,14974.0,11.77
2020-01-08 00:00:00+00:00,,5453.0,4.21
2020-01-09 00:00:00+00:00,,4678.0,3.7
2020-01-10 00:00:00+00:00,,6416.0,4.54
2020-01-11 00:00:00+00:00,,3672.0,2.48
2020-01-12 00:00:00+00:00,,14168.0,11.49
2020-01-13 00:00:00+00:00,,4626.0,3.65
2020-01-14 00:00:00+00:00,,5145.0,3.83
2020-01-15 00:00:00+00:00,,8200.0,6.34
2020-01-16 00:00:00+00:00,,3708.0,2.78
2020-01-17 00:00:00+00:00,,5760.0,4.87
2020-01-18 00:00:00+00:00,,9793.0,7.35
2020-01-19 00:00:00+00:00,,6770.0,5.1
2020-01-20 00:00:00+00:00,,2363.0,1.71
2020-01-21 00:00:00+00:00,,5634.0,3.96
2020-01-22 00:00:00+00:00,,7126.0,5.61
2020-01-23 00:00:00+00:00,,3270.0,2.45
2020-01-24 00:00:00+00:00,,8641.0,6.39
2020-01-25 00:00:00+00:00,,4224.0,3.36
2020-01-26 00:00:00+00:00,,10531.0,6.83
2020-01-27 00:00:00+00:00,,3981.0,2.73
2020-01-28 00:00:00+00:00,,5555.0,4.45
2020-01-29 00:00:00+00:00,,6893.0,5.02
2020-01-30 00:00:00+00:00,,5183.0,3.74
2020-01-31 00:00:00+00:00,,5827.0,4.33
2020-02-01 00:00:00+00:00,,14487.0,11.93
2020-02-02 00:00:00+00:00,,7676.0,5.54
2020-02-03 00:00:00+00:00,,3274.0,2.67
2020-02-04 00:00:00+00:00,,3212.0,2.4
2020-02-05 00:00:00+00:00,,4615.0,3.54
2020-02-06 00:00:00+00:00,,5073.0,4.01
2020-02-07 00:00:00+00:00,,7422.0,6.02
2020-02-08 00:00:00+00:00,,7193.0,5.88
2020-02-09 00:00:00+00:00,,5861.0,4.01
2020-02-10 00:00:00+00:00,,4328.0,3.28
2020-02-11 00:00:00+00:00,,2642.0,1.89
2020-02-12 00:00:00+00:00,,14296.0,9.87
2020-02-13 00:00:00+00:00,,7464.0,5.71
2020-02-14 00:00:00+00:00,,3542.0,2.53
2020-02-15 00:00:00+00:00,,5655.0,4.27
2020-02-16 00:00:00+00:00,,14962.0,11.2
2020-02-17 00:00:00+00:00,,2586.0,2.0
2020-02-18 00:00:00+00:00,,5805.0,4.09
2020-02-19 00:00:00+00:00,,3326.0,2.42
2020-02-20 00:00:00+00:00,,4940.0,3.69
2020-02-21 00:00:00+00:00,,6568.0,4.66
2020-02-22 00:00:00+00:00,,8432.0,6.0
2020-02-23 00:00:00+00:00,,6375.0,4.35
2020-02-24 00:00:00+00:00,,5478.0,4.28
2020-02-25 00:00:00+00:00,,4579.0,3.29
2020-02-26 00:00:00+00:00,,4420.0,3.16
2020-02-27 00:00:00+00:00,,6689.0,5.09
2020-02-28 00:00:00+00:00,,4273.0,3.05
2020-02-29 00:00:00+00:00,,13463.0,10.55
2020-03-01 00:00:00+00:00,,5245.0,3.92
2020-03-02 00:00:00+00:00,,3106.0,2.33
2020-03-03 00:00:00+00:00,,2468.0,1.76
2020-03-04 00:00:00+00:00,,4787.0,3.32
2020-03-05 00:00:00+00:00,,2851.0,2.03
2020-03-06 00:00:00+00:00,,7187.0,5.58
2020-03-07 00:00:00+00:00,,8837.0,6.89
2020-03-08 00:00:00+00:00,,473.0,0.303
2020-03-09 00:00:00+00:00,,5302.0,4.38
2020-03-10 00:00:00+00:00,,3459.0,2.53
2020-03-11 00:00:00+00:00,,5352.0,4.19
2020-03-12 00:00:00+00:00,,4407.0,3.52
2020-03-13 00:00:00+00:00,,9165.0,7.01
2020-03-14 00:00:00+00:00,,22888.0,16.56
2020-03-15 00:00:00+00:00,,18318.0,13.48
2020-03-16 00:00:00+00:00,,9662.0,7.11
2020-03-17 00:00:00+00:00,,9005.0,6.48
2020-03-18 00:00:00+00:00,,2974.0,2.11
2020-03-19 00:00:00+00:00,,4833.0,3.43
2020-03-20 00:00:00+00:00,,3008.0,2.08
2020-03-21 00:00:00+00:00,,11189.0,7.87
2020-03-22 00:00:00+00:00,,2772.0,1.92
2020-03-23 00:00:00+00:00,,133.0,0.095
2020-03-24 00:00:00+00:00,,2243.0,1.8
2020-03-25 00:00:00+00:00,,124.0,0.083
2020-03-26 00:00:00+00:00,,203.0,0.132
2020-03-27 00:00:00+00:00,,16070.0,13.43
2020-03-28 00:00:00+00:00,,10856.0,7.51
2020-03-29 00:00:00+00:00,,767.0,0.511
2020-03-30 00:00:00+00:00,,2747.0,1.93
2020-03-31 00:00:00+00:00,,2365.0,2.17
2020-04-01 00:00:00+00:00,,158.0,0.105
2020-04-02 00:00:00+00:00,,620.0,0.413
2020-04-03 00:00:00+00:00,,13127.0,11.56
2020-04-04 00:00:00+00:00,,2938.0,2.36
2020-04-05 00:00:00+00:00,,9063.0,6.39
2020-04-06 00:00:00+00:00,,4065.0,2.71
2020-04-07 00:00:00+00:00,,14091.0,11.17
2020-04-08 00:00:00+00:00,,1802.0,1.43
2020-04-09 00:00:00+00:00,,4644.0,3.06
2020-04-10 00:00:00+00:00,,22185.0,19.7
2020-04-11 00:00:00+00:00,,13573.0,11.03
2020-04-12 00:00:00+00:00,,6281.0,4.31
2020-04-13 00:00:00+00:00,,10674.0,9.43
2020-04-14 00:00:00+00:00,,8330.0,5.87
2020-04-15 00:00:00+00:00,,8844.0,6.12
2020-04-16 00:00:00+00:00,,3541.0,2.36
2020-04-17 00:00:00+00:00,,16573.0,11.55
2020-04-18 00:00:00+00:00,,3715.0,2.69
2020-04-19 00:00:00+00:00,,13653.0,8.87
2020-04-20 00:00:00+00:00,,4699.0,3.44
2020-04-21 00:00:00+00:00,,8305.0,5.76
2020-04-22 00:00:00+00:00,,9351.0,6.42
2020-04-23 00:00:00+00:00,,12324.0,9.23
2020-04-24 00:00:00+00:00,,14317.0,10.12
2020-04-25 00:00:00+00:00,,11917.0,9.08
2020-04-26 00:00:00+00:00,,15169.0,9.97
2020-04-27 00:00:00+00:00,,5598.0,4.79
2020-04-28 00:00:00+00:00,,8973.0,7.14
2020-04-29 00:00:00+00:00,,5457.0,3.85
2020-04-30 00:00:00+00:00,,5717.0,4.16
2020-05-01 00:00:00+00:00,,4966.0,3.71
2020-05-02 00:00:00+00:00,,11618.0,6.99
2020-05-03 00:00:00+00:00,,8151.0,5.17
2020-05-04 00:00:00+00:00,,5596.0,4.0
2020-05-05 00:00:00+00:00,,6940.0,5.11
2020-05-06 00:00:00+00:00,,6395.0,4.79
2020-05-07 00:00:00+00:00,,6330.0,4.33
2020-05-08 00:00:00+00:00,,25335.0,16.69
2020-05-09 00:00:00+00:00,,10698.0,8.09
2020-05-10 00:00:00+00:00,,1158.0,0.779
2020-05-11 00:00:00+00:00,,3284.0,2.14
2020-05-12 00:00:00+00:00,,11485.0,7.36
2020-05-13 00:00:00+00:00,,4601.0,3.41
2020-05-14 00:00:00+00:00,,268.0,0.174
2020-05-15 00:00:00+00:00,,12999.0,11.38
2020-05-16 00:00:00+00:00,,17513.0,12.39
2020-05-17 00:00:00+00:00,,6192.0,4.68
2020-05-18 00:00:00+00:00,,48.0,0.037
2020-05-19 00:00:00+00:00,,89.0,0.062
2020-05-20 00:00:00+00:00,,4200.0,3.52
2020-05-21 00:00:00+00:00,,8884.0,6.03
2020-05-22 00:00:00+00:00,,12160.0,11.29
2020-05-23 00:00:00+00:00,,12627.0,9.34
2020-05-24 00:00:00+00:00,,4071.0,2.83
2020-05-25 00:00:00+00:00,,1854.0,1.4
2020-05-26 00:00:00+00:00,,7020.0,4.63
2020-05-27 00:00:00+00:00,,10067.0,7.41
